CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
2844086	2844086	0.0	1.0	1.0	1.0	-1	
2844200	2844200	0.0	1.0	1.0	1.0	-1	
2844201	2844201	0.0	1.0	1.0	1.0	-1	
2844237	2844237	0.0	1.0	1.0	1.0	-1	
2844265	2844265	0.0	1.0	1.0	1.0	-1	
2844362	2844362	0.0	1.0	1.0	1.0	-1	
2844364	2844364	0.0	1.0	1.0	1.0	-1	
2844368	2844368	0.0	1.0	1.0	1.0	-1	
2844375	2844375	0.0	1.0	1.0	1.0	-1	
2844376	2844376	0.0	1.0	1.0	1.0	-1	
2844382	2844382	0.0	1.0	1.0	1.0	-1	
2844495	2844495	0.0	1.0	1.0	1.0	-1	
2844501	2844501	0.0	1.0	1.0	1.0	-1	
2844522	2844522	0.0	1.0	1.0	1.0	-1	
2844530	2844530	0.0	1.0	1.0	1.0	-1	
2844568	2844568	0.0	1.0	1.0	1.0	-1	
2844597	2844597	0.0	1.0	1.0	1.0	-1	
2844611	2844611	0.0	1.0	1.0	1.0	-1	
2844640	2844640	0.0	1.0	1.0	1.0	-1	
2844684	2844684	0.0	1.0	1.0	1.0	-1	
2844762	2844762	0.0	1.0	1.0	1.0	-1	
2845547	2845547	0.0	1.0	1.0	1.0	-1	
2845558	2845558	0.0	1.0	1.0	1.0	-1	
2845563	2845563	0.0	1.0	1.0	1.0	-1	
2845625	2845625	0.0	1.0	1.0	1.0	-1	
2845630	2845630	0.0	1.0	1.0	1.0	-1	
2845643	2845643	0.0	1.0	1.0	1.0	-1	
2845652	2845652	0.0	1.0	1.0	1.0	-1	
2845665	2845665	0.0	1.0	1.0	1.0	-1	
2845740	2845740	0.0	1.0	1.0	1.0	-1	
2845982	2845982	0.0	1.0	1.0	1.0	-1	
2847746	2847746	0.0	1.0	1.0	1.0	-1	
2847856	2847856	0.0	1.0	1.0	1.0	-1	
2847877	2847877	0.0	1.0	1.0	1.0	-1	
2847924	2847924	0.0	1.0	1.0	1.0	-1	
2847950	2847950	0.0	1.0	1.0	1.0	-1	
2848171	2848171	0.0	1.0	1.0	1.0	-1	
2848332	2848332	0.0	1.0	1.0	1.0	-1	
2848333	2848333	0.0	1.0	1.0	1.0	-1	
2848382	2848382	0.0	1.0	1.0	1.0	-1	
2848399	2848399	0.0	1.0	1.0	1.0	-1	
2848412	2848412	0.0	1.0	1.0	1.0	-1	
2848509	2848509	0.0	1.0	1.0	1.0	-1	
2848913	2848913	0.0	1.0	1.0	1.0	-1	
2849470	2849470	0.0	1.0	1.0	1.0	-1	
2849505	2849505	0.0	1.0	1.0	1.0	-1	
2849508	2849508	0.0	1.0	1.0	1.0	-1	
2849531	2849531	0.0	1.0	1.0	1.0	-1	
2849590	2849590	0.0	1.0	1.0	1.0	-1	
2849639	2849639	0.0	1.0	1.0	1.0	-1	
2849646	2849646	0.0	1.0	1.0	1.0	-1	
2849648	2849648	0.0	1.0	1.0	1.0	-1	
2849671	2849671	0.0	1.0	1.0	1.0	-1	
2849726	2849726	0.0	1.0	1.0	1.0	-1	
2849745	2849745	0.0	1.0	1.0	1.0	-1	
2849763	2849763	0.0	1.0	1.0	1.0	-1	
2849805	2849805	0.0	1.0	1.0	1.0	-1	
2849830	2849830	0.0	1.0	1.0	1.0	-1	
2849940	2849940	0.0	1.0	1.0	1.0	-1	
2850304	2850304	0.0	1.0	1.0	1.0	-1	
2850307	2850307	0.0	1.0	1.0	1.0	-1	
2850320	2850320	0.0	1.0	1.0	1.0	-1	
2850337	2850337	0.0	1.0	1.0	1.0	-1	
2850391	2850391	0.0	1.0	1.0	1.0	-1	
2850414	2850414	0.0	1.0	1.0	1.0	-1	
2850422	2850422	0.0	1.0	1.0	1.0	-1	
2850496	2850496	0.0	1.0	1.0	1.0	-1	
2850528	2850528	0.0	1.0	1.0	1.0	-1	
2850545	2850545	0.0	1.0	1.0	1.0	-1	
2850615	2850615	0.0	1.0	1.0	1.0	-1	
2850637	2850637	0.0	1.0	1.0	1.0	-1	
2850666	2850666	0.0	1.0	1.0	1.0	-1	
2850720	2850720	0.0	1.0	1.0	1.0	-1	
2850730	2850730	0.0	1.0	1.0	1.0	-1	
2850816	2850816	0.0	1.0	1.0	1.0	-1	
2850923	2850923	0.0	1.0	1.0	1.0	-1	
2850928	2850928	0.0	1.0	1.0	1.0	-1	
2850983	2850983	0.0	1.0	1.0	1.0	-1	
2850995	2850995	0.0	1.0	1.0	1.0	-1	
2851137	2851137	0.0	1.0	1.0	1.0	-1	
2851252	2851252	0.0	1.0	1.0	1.0	-1	
2851269	2851269	0.0	1.0	1.0	1.0	-1	
2851395	2851395	0.0	1.0	1.0	1.0	-1	
2851397	2851397	0.0	1.0	1.0	1.0	-1	
2851536	2851536	0.0	1.0	1.0	1.0	-1	
2851538	2851538	0.0	1.0	1.0	1.0	-1	
2851634	2851634	0.0	1.0	1.0	1.0	-1	
2851674	2851674	0.0	1.0	1.0	1.0	-1	
2851701	2851701	0.0	1.0	1.0	1.0	-1	
2851705	2851705	0.0	1.0	1.0	1.0	-1	
2851717	2851717	0.0	1.0	1.0	1.0	-1	
2851726	2851726	0.0	1.0	1.0	1.0	-1	
2851733	2851733	0.0	1.0	1.0	1.0	-1	
2852032	2852032	0.0	1.0	1.0	1.0	-1	
2852235	2852235	0.0	1.0	1.0	1.0	-1	
2852353	2852353	0.0	1.0	1.0	1.0	-1	
2852453	2852453	0.0	1.0	1.0	1.0	-1	
2852505	2852505	0.0	1.0	1.0	1.0	-1	
2852532	2852532	0.0	1.0	1.0	1.0	-1	
2852599	2852599	0.0	1.0	1.0	1.0	-1	
2852608	2852608	0.0	1.0	1.0	1.0	-1	
2852742	2852742	0.0	1.0	1.0	1.0	-1	
2852761	2852761	0.0	1.0	1.0	1.0	-1	
2852769	2852769	0.0	1.0	1.0	1.0	-1	
2853393	2853393	0.0	1.0	1.0	1.0	-1	
2853868	2853868	0.0	1.0	1.0	1.0	-1	
2853877	2853877	0.0	1.0	1.0	1.0	-1	
2854126	2854126	0.0	1.0	1.0	1.0	-1	
2854127	2854127	0.0	1.0	1.0	1.0	-1	
2854880	2854880	0.0	1.0	1.0	1.0	-1	
2854882	2854882	0.0	1.0	1.0	1.0	-1	
2854948	2854948	0.0	1.0	1.0	1.0	-1	
2854996	2854996	0.0	1.0	1.0	1.0	-1	
2855032	2855032	0.0	1.0	1.0	1.0	-1	
2855052	2855052	0.0	1.0	1.0	1.0	-1	
2855054	2855054	0.0	1.0	1.0	1.0	-1	
2855174	2855174	0.0	1.0	1.0	1.0	-1	
2855198	2855198	0.0	1.0	1.0	1.0	-1	
2855225	2855225	0.0	1.0	1.0	1.0	-1	
2855239	2855239	0.0	1.0	1.0	1.0	-1	
2855320	2855320	0.0	1.0	1.0	1.0	-1	
2855322	2855322	0.0	1.0	1.0	1.0	-1	
2855406	2855406	0.0	1.0	1.0	1.0	-1	
2855459	2855459	0.0	1.0	1.0	1.0	-1	
2855727	2855727	0.0	1.0	1.0	1.0	-1	
2855730	2855730	0.0	1.0	1.0	1.0	-1	
2855824	2855824	0.0	1.0	1.0	1.0	-1	
2856573	2856573	0.0	1.0	1.0	1.0	-1	
2856754	2856754	0.0	1.0	1.0	1.0	-1	
2856755	2856755	0.0	1.0	1.0	1.0	-1	
2856756	2856756	0.0	1.0	1.0	1.0	-1	
2856760	2856760	0.0	1.0	1.0	1.0	-1	
2856761	2856761	0.0	1.0	1.0	1.0	-1	
2856765	2856765	0.0	1.0	1.0	1.0	-1	
2856768	2856768	0.0	1.0	1.0	1.0	-1	
2856770	2856770	0.0	1.0	1.0	1.0	-1	
2856773	2856773	0.0	1.0	1.0	1.0	-1	
2856791	2856791	0.0	1.0	1.0	1.0	-1	
2856915	2856915	0.0	1.0	1.0	1.0	-1	
2856935	2856935	0.0	1.0	1.0	1.0	-1	
2857375	2857375	0.0	1.0	1.0	1.0	-1	
2857429	2857429	0.0	1.0	1.0	1.0	-1	
2857541	2857541	0.0	1.0	1.0	1.0	-1	
2857549	2857549	0.0	1.0	1.0	1.0	-1	
2857570	2857570	0.0	1.0	1.0	1.0	-1	
2857580	2857580	0.0	1.0	1.0	1.0	-1	
2857584	2857584	0.0	1.0	1.0	1.0	-1	
2857598	2857598	0.0	1.0	1.0	1.0	-1	
2857883	2857883	0.0	1.0	1.0	1.0	-1	
2857885	2857885	0.0	1.0	1.0	1.0	-1	
2858092	2858092	0.0	1.0	1.0	1.0	-1	
2858104	2858104	0.0	1.0	1.0	1.0	-1	
2858767	2858767	0.0	1.0	1.0	1.0	-1	
2858805	2858805	0.0	1.0	1.0	1.0	-1	
2858861	2858861	0.0	1.0	1.0	1.0	-1	
2858959	2858959	0.0	1.0	1.0	1.0	-1	
2858961	2858961	0.0	1.0	1.0	1.0	-1	
2859003	2859003	0.0	1.0	1.0	1.0	-1	
2859013	2859013	0.0	1.0	1.0	1.0	-1	
2859075	2859075	0.0	1.0	1.0	1.0	-1	
2859081	2859081	0.0	1.0	1.0	1.0	-1	
2859149	2859149	0.0	1.0	1.0	1.0	-1	
2859270	2859270	0.0	1.0	1.0	1.0	-1	
2859307	2859307	0.0	1.0	1.0	1.0	-1	
2859347	2859347	0.0	1.0	1.0	1.0	-1	
2859350	2859350	0.0	1.0	1.0	1.0	-1	
2859487	2859487	0.0	1.0	1.0	1.0	-1	
2859719	2859719	0.0	1.0	1.0	1.0	-1	
2859723	2859723	0.0	1.0	1.0	1.0	-1	
2860332	2860332	0.0	1.0	1.0	1.0	-1	
2860884	2860884	0.0	1.0	1.0	1.0	-1	
2860972	2860972	0.0	1.0	1.0	1.0	-1	
2861156	2861156	0.0	1.0	1.0	1.0	-1	
2861262	2861262	0.0	1.0	1.0	1.0	-1	
2861705	2861705	0.0	1.0	1.0	1.0	-1	
2861969	2861969	0.0	1.0	1.0	1.0	-1	
2862038	2862038	0.0	1.0	1.0	1.0	-1	
2862045	2862045	0.0	1.0	1.0	1.0	-1	
2862060	2862060	0.0	1.0	1.0	1.0	-1	
2862062	2862062	0.0	1.0	1.0	1.0	-1	
2862110	2862110	0.0	1.0	1.0	1.0	-1	
2862127	2862127	0.0	1.0	1.0	1.0	-1	
2862445	2862445	0.0	1.0	1.0	1.0	-1	
2862446	2862446	0.0	1.0	1.0	1.0	-1	
2862484	2862484	0.0	1.0	1.0	1.0	-1	
2862499	2862499	0.0	1.0	1.0	1.0	-1	
2862520	2862520	0.0	1.0	1.0	1.0	-1	
2862866	2862866	0.0	1.0	1.0	1.0	-1	
2862867	2862867	0.0	1.0	1.0	1.0	-1	
2862868	2862868	0.0	1.0	1.0	1.0	-1	
2862924	2862924	0.0	1.0	1.0	1.0	-1	
2862925	2862925	0.0	1.0	1.0	1.0	-1	
2863022	2863022	0.0	1.0	1.0	1.0	-1	
2863023	2863023	0.0	1.0	1.0	1.0	-1	
2863024	2863024	0.0	1.0	1.0	1.0	-1	
2863213	2863213	0.0	1.0	1.0	1.0	-1	
2863334	2863334	0.0	1.0	1.0	1.0	-1	
2864713	2864713	0.0	1.0	1.0	1.0	-1	
2864771	2864771	0.0	1.0	1.0	1.0	-1	
2864772	2864772	0.0	1.0	1.0	1.0	-1	
2864779	2864779	0.0	1.0	1.0	1.0	-1	
2864801	2864801	0.0	1.0	1.0	1.0	-1	
2864853	2864853	0.0	1.0	1.0	1.0	-1	
2864896	2864896	0.0	1.0	1.0	1.0	-1	
2865310	2865310	0.0	1.0	1.0	1.0	-1	
2865323	2865323	0.0	1.0	1.0	1.0	-1	
2865355	2865355	0.0	1.0	1.0	1.0	-1	
2865358	2865358	0.0	1.0	1.0	1.0	-1	
2865360	2865360	0.0	1.0	1.0	1.0	-1	
2865378	2865378	0.0	1.0	1.0	1.0	-1	
2865485	2865485	0.0	1.0	1.0	1.0	-1	
2865508	2865508	0.0	1.0	1.0	1.0	-1	
2865958	2865958	0.0	1.0	1.0	1.0	-1	
2865974	2865974	0.0	1.0	1.0	1.0	-1	
2866019	2866019	0.0	1.0	1.0	1.0	-1	
2866023	2866023	0.0	1.0	1.0	1.0	-1	
2866053	2866053	0.0	1.0	1.0	1.0	-1	
2866102	2866102	0.0	1.0	1.0	1.0	-1	
2866463	2866463	0.0	1.0	1.0	1.0	-1	
2866464	2866464	0.0	1.0	1.0	1.0	-1	
2866555	2866555	0.0	1.0	1.0	1.0	-1	
2866563	2866563	0.0	1.0	1.0	1.0	-1	
2866617	2866617	0.0	1.0	1.0	1.0	-1	
2866655	2866655	0.0	1.0	1.0	1.0	-1	
2866690	2866690	0.0	1.0	1.0	1.0	-1	
2866724	2866724	0.0	1.0	1.0	1.0	-1	
2866744	2866744	0.0	1.0	1.0	1.0	-1	
2866841	2866841	0.0	1.0	1.0	1.0	-1	
2867253	2867253	0.0	1.0	1.0	1.0	-1	
2867449	2867449	0.0	1.0	1.0	1.0	-1	
2867480	2867480	0.0	1.0	1.0	1.0	-1	
2867502	2867502	0.0	1.0	1.0	1.0	-1	
2867522	2867522	0.0	1.0	1.0	1.0	-1	
2867552	2867552	0.0	1.0	1.0	1.0	-1	
2867753	2867753	0.0	1.0	1.0	1.0	-1	
2867770	2867770	0.0	1.0	1.0	1.0	-1	
2867775	2867775	0.0	1.0	1.0	1.0	-1	
2868098	2868098	0.0	1.0	1.0	1.0	-1	
2868376	2868376	0.0	1.0	1.0	1.0	-1	
2868452	2868452	0.0	1.0	1.0	1.0	-1	
2868526	2868526	0.0	1.0	1.0	1.0	-1	
2868553	2868553	0.0	1.0	1.0	1.0	-1	
2868554	2868554	0.0	1.0	1.0	1.0	-1	
2868578	2868578	0.0	1.0	1.0	1.0	-1	
2868590	2868590	0.0	1.0	1.0	1.0	-1	
2868741	2868741	0.0	1.0	1.0	1.0	-1	
2868759	2868759	0.0	1.0	1.0	1.0	-1	
2868861	2868861	0.0	1.0	1.0	1.0	-1	
2868894	2868894	0.0	1.0	1.0	1.0	-1	
2868923	2868923	0.0	1.0	1.0	1.0	-1	
2869395	2869395	0.0	1.0	1.0	1.0	-1	
2869841	2869841	0.0	1.0	1.0	1.0	-1	
2869866	2869866	0.0	1.0	1.0	1.0	-1	
2869879	2869879	0.0	1.0	1.0	1.0	-1	
2869882	2869882	0.0	1.0	1.0	1.0	-1	
2869887	2869887	0.0	1.0	1.0	1.0	-1	
2869928	2869928	0.0	1.0	1.0	1.0	-1	
2870567	2870567	0.0	1.0	1.0	1.0	-1	
2870571	2870571	0.0	1.0	1.0	1.0	-1	
2870595	2870595	0.0	1.0	1.0	1.0	-1	
2870597	2870597	0.0	1.0	1.0	1.0	-1	
2870599	2870599	0.0	1.0	1.0	1.0	-1	
2870604	2870604	0.0	1.0	1.0	1.0	-1	
2871205	2871205	0.0	1.0	1.0	1.0	-1	
2871565	2871565	0.0	1.0	1.0	1.0	-1	
2871720	2871720	0.0	1.0	1.0	1.0	-1	
2872427	2872427	0.0	1.0	1.0	1.0	-1	
2874485	2874485	0.0	1.0	1.0	1.0	-1	
2874502	2874502	0.0	1.0	1.0	1.0	-1	
2874514	2874514	0.0	1.0	1.0	1.0	-1	
2874538	2874538	0.0	1.0	1.0	1.0	-1	
2874566	2874566	0.0	1.0	1.0	1.0	-1	
2874600	2874600	0.0	1.0	1.0	1.0	-1	
2874671	2874671	0.0	1.0	1.0	1.0	-1	
2874749	2874749	0.0	1.0	1.0	1.0	-1	
2874889	2874889	0.0	1.0	1.0	1.0	-1	
2875094	2875094	0.0	1.0	1.0	1.0	-1	
2875724	2875724	0.0	1.0	1.0	1.0	-1	
2875785	2875785	0.0	1.0	1.0	1.0	-1	
2875788	2875788	0.0	1.0	1.0	1.0	-1	
2875804	2875804	0.0	1.0	1.0	1.0	-1	
2875840	2875840	0.0	1.0	1.0	1.0	-1	
2875874	2875874	0.0	1.0	1.0	1.0	-1	
2875942	2875942	0.0	1.0	1.0	1.0	-1	
2876033	2876033	0.0	1.0	1.0	1.0	-1	
2876228	2876228	0.0	1.0	1.0	1.0	-1	
2876410	2876410	0.0	1.0	1.0	1.0	-1	
2876844	2876844	0.0	1.0	1.0	1.0	-1	
2877221	2877221	0.0	1.0	1.0	1.0	-1	
2877237	2877237	0.0	1.0	1.0	1.0	-1	
2877240	2877240	0.0	1.0	1.0	1.0	-1	
2877275	2877275	0.0	1.0	1.0	1.0	-1	
2877313	2877313	0.0	1.0	1.0	1.0	-1	
2877391	2877391	0.0	1.0	1.0	1.0	-1	
2878332	2878332	0.0	1.0	1.0	1.0	-1	
2879205	2879205	0.0	1.0	1.0	1.0	-1	
2879225	2879225	0.0	1.0	1.0	1.0	-1	
2879389	2879389	0.0	1.0	1.0	1.0	-1	
2879391	2879391	0.0	1.0	1.0	1.0	-1	
2879404	2879404	0.0	1.0	1.0	1.0	-1	
2879547	2879547	0.0	1.0	1.0	1.0	-1	
2879551	2879551	0.0	1.0	1.0	1.0	-1	
2879567	2879567	0.0	1.0	1.0	1.0	-1	
2879603	2879603	0.0	1.0	1.0	1.0	-1	
2879637	2879637	0.0	1.0	1.0	1.0	-1	
2879649	2879649	0.0	1.0	1.0	1.0	-1	
2879681	2879681	0.0	1.0	1.0	1.0	-1	
2879682	2879682	0.0	1.0	1.0	1.0	-1	
2879683	2879683	0.0	1.0	1.0	1.0	-1	
2883619	2883619	0.0	1.0	1.0	1.0	-1	
2883932	2883932	0.0	1.0	1.0	1.0	-1	
2884015	2884015	0.0	1.0	1.0	1.0	-1	
2884054	2884054	0.0	1.0	1.0	1.0	-1	
2884083	2884083	0.0	1.0	1.0	1.0	-1	
2884246	2884246	0.0	1.0	1.0	1.0	-1	
2884448	2884448	0.0	1.0	1.0	1.0	-1	
2884451	2884451	0.0	1.0	1.0	1.0	-1	
2884470	2884470	0.0	1.0	1.0	1.0	-1	
2884578	2884578	0.0	1.0	1.0	1.0	-1	
2884589	2884589	0.0	1.0	1.0	1.0	-1	
2884621	2884621	0.0	1.0	1.0	1.0	-1	
2884658	2884658	0.0	1.0	1.0	1.0	-1	
2884799	2884799	0.0	1.0	1.0	1.0	-1	
2885093	2885093	0.0	1.0	1.0	1.0	-1	
2885116	2885116	0.0	1.0	1.0	1.0	-1	
2885120	2885120	0.0	1.0	1.0	1.0	-1	
2885201	2885201	0.0	1.0	1.0	1.0	-1	
2885225	2885225	0.0	1.0	1.0	1.0	-1	
2885270	2885270	0.0	1.0	1.0	1.0	-1	
2885306	2885306	0.0	1.0	1.0	1.0	-1	
2885313	2885313	0.0	1.0	1.0	1.0	-1	
2885361	2885361	0.0	1.0	1.0	1.0	-1	
2887601	2887601	0.0	1.0	1.0	1.0	-1	
2888897	2888897	0.0	1.0	1.0	1.0	-1	
2890511	2890511	0.0	1.0	1.0	1.0	-1	
2890526	2890526	0.0	1.0	1.0	1.0	-1	
2890543	2890543	0.0	1.0	1.0	1.0	-1	
2890607	2890607	0.0	1.0	1.0	1.0	-1	
2891215	2891215	0.0	1.0	1.0	1.0	-1	
2891216	2891216	0.0	1.0	1.0	1.0	-1	
2891221	2891221	0.0	1.0	1.0	1.0	-1	
2891236	2891236	0.0	1.0	1.0	1.0	-1	
2891326	2891326	0.0	1.0	1.0	1.0	-1	
2891331	2891331	0.0	1.0	1.0	1.0	-1	
2891370	2891370	0.0	1.0	1.0	1.0	-1	
2891602	2891602	0.0	1.0	1.0	1.0	-1	
2891618	2891618	0.0	1.0	1.0	1.0	-1	
2891731	2891731	0.0	1.0	1.0	1.0	-1	
2891840	2891840	0.0	1.0	1.0	1.0	-1	
2891844	2891844	0.0	1.0	1.0	1.0	-1	
2891890	2891890	0.0	1.0	1.0	1.0	-1	
2891906	2891906	0.0	1.0	1.0	1.0	-1	
2892784	2892784	0.0	1.0	1.0	1.0	-1	
2892881	2892881	0.0	1.0	1.0	1.0	-1	
2892897	2892897	0.0	1.0	1.0	1.0	-1	
2893881	2893881	0.0	1.0	1.0	1.0	-1	
2893928	2893928	0.0	1.0	1.0	1.0	-1	
2893964	2893964	0.0	1.0	1.0	1.0	-1	
2894005	2894005	0.0	1.0	1.0	1.0	-1	
2894013	2894013	0.0	1.0	1.0	1.0	-1	
2894088	2894088	0.0	1.0	1.0	1.0	-1	
2894179	2894179	0.0	1.0	1.0	1.0	-1	
2894537	2894537	0.0	1.0	1.0	1.0	-1	
2894780	2894780	0.0	1.0	1.0	1.0	-1	
2895601	2895601	0.0	1.0	1.0	1.0	-1	
2896074	2896074	0.0	1.0	1.0	1.0	-1	
2896182	2896182	0.0	1.0	1.0	1.0	-1	
2896432	2896432	0.0	1.0	1.0	1.0	-1	
2896462	2896462	0.0	1.0	1.0	1.0	-1	
2897113	2897113	0.0	1.0	1.0	1.0	-1	
2897158	2897158	0.0	1.0	1.0	1.0	-1	
2897208	2897208	0.0	1.0	1.0	1.0	-1	
2897349	2897349	0.0	1.0	1.0	1.0	-1	
2897505	2897505	0.0	1.0	1.0	1.0	-1	
2897508	2897508	0.0	1.0	1.0	1.0	-1	
2897512	2897512	0.0	1.0	1.0	1.0	-1	
2897571	2897571	0.0	1.0	1.0	1.0	-1	
2897614	2897614	0.0	1.0	1.0	1.0	-1	
2897644	2897644	0.0	1.0	1.0	1.0	-1	
2897658	2897658	0.0	1.0	1.0	1.0	-1	
2897701	2897701	0.0	1.0	1.0	1.0	-1	
2898482	2898482	0.0	1.0	1.0	1.0	-1	
2898547	2898547	0.0	1.0	1.0	1.0	-1	
2898586	2898586	0.0	1.0	1.0	1.0	-1	
2898990	2898990	0.0	1.0	1.0	1.0	-1	
2899021	2899021	0.0	1.0	1.0	1.0	-1	
2899207	2899207	0.0	1.0	1.0	1.0	-1	
2899238	2899238	0.0	1.0	1.0	1.0	-1	
2899243	2899243	0.0	1.0	1.0	1.0	-1	
2899256	2899256	0.0	1.0	1.0	1.0	-1	
2899282	2899282	0.0	1.0	1.0	1.0	-1	
2899310	2899310	0.0	1.0	1.0	1.0	-1	
2899325	2899325	0.0	1.0	1.0	1.0	-1	
2899330	2899330	0.0	1.0	1.0	1.0	-1	
2899480	2899480	0.0	1.0	1.0	1.0	-1	
2899483	2899483	0.0	1.0	1.0	1.0	-1	
2899641	2899641	0.0	1.0	1.0	1.0	-1	
2899643	2899643	0.0	1.0	1.0	1.0	-1	
2899683	2899683	0.0	1.0	1.0	1.0	-1	
2899728	2899728	0.0	1.0	1.0	1.0	-1	
2899778	2899778	0.0	1.0	1.0	1.0	-1	
2899966	2899966	0.0	1.0	1.0	1.0	-1	
2900069	2900069	0.0	1.0	1.0	1.0	-1	
2900245	2900245	0.0	1.0	1.0	1.0	-1	
2900311	2900311	0.0	1.0	1.0	1.0	-1	
2900356	2900356	0.0	1.0	1.0	1.0	-1	
2900389	2900389	0.0	1.0	1.0	1.0	-1	
2900433	2900433	0.0	1.0	1.0	1.0	-1	
2900437	2900437	0.0	1.0	1.0	1.0	-1	
2900459	2900459	0.0	1.0	1.0	1.0	-1	
2900470	2900470	0.0	1.0	1.0	1.0	-1	
2900526	2900526	0.0	1.0	1.0	1.0	-1	
2900587	2900587	0.0	1.0	1.0	1.0	-1	
2900873	2900873	0.0	1.0	1.0	1.0	-1	
2901056	2901056	0.0	1.0	1.0	1.0	-1	
2901120	2901120	0.0	1.0	1.0	1.0	-1	
2901242	2901242	0.0	1.0	1.0	1.0	-1	
2901331	2901331	0.0	1.0	1.0	1.0	-1	
2901390	2901390	0.0	1.0	1.0	1.0	-1	
2901535	2901535	0.0	1.0	1.0	1.0	-1	
2901896	2901896	0.0	1.0	1.0	1.0	-1	
2902644	2902644	0.0	1.0	1.0	1.0	-1	
2902647	2902647	0.0	1.0	1.0	1.0	-1	
2902736	2902736	0.0	1.0	1.0	1.0	-1	
2902824	2902824	0.0	1.0	1.0	1.0	-1	
2902982	2902982	0.0	1.0	1.0	1.0	-1	
2902985	2902985	0.0	1.0	1.0	1.0	-1	
2903468	2903468	0.0	1.0	1.0	1.0	-1	
2903528	2903528	0.0	1.0	1.0	1.0	-1	
2903709	2903709	0.0	1.0	1.0	1.0	-1	
2903710	2903710	0.0	1.0	1.0	1.0	-1	
2903712	2903712	0.0	1.0	1.0	1.0	-1	
2903811	2903811	0.0	1.0	1.0	1.0	-1	
2904169	2904169	0.0	1.0	1.0	1.0	-1	
2904170	2904170	0.0	1.0	1.0	1.0	-1	
2904201	2904201	0.0	1.0	1.0	1.0	-1	
2904337	2904337	0.0	1.0	1.0	1.0	-1	
2904366	2904366	0.0	1.0	1.0	1.0	-1	
2904384	2904384	0.0	1.0	1.0	1.0	-1	
2904390	2904390	0.0	1.0	1.0	1.0	-1	
2904394	2904394	0.0	1.0	1.0	1.0	-1	
2904486	2904486	0.0	1.0	1.0	1.0	-1	
2904490	2904490	0.0	1.0	1.0	1.0	-1	
2904495	2904495	0.0	1.0	1.0	1.0	-1	
2904547	2904547	0.0	1.0	1.0	1.0	-1	
2904629	2904629	0.0	1.0	1.0	1.0	-1	
2904648	2904648	0.0	1.0	1.0	1.0	-1	
2904677	2904677	0.0	1.0	1.0	1.0	-1	
2904694	2904694	0.0	1.0	1.0	1.0	-1	
2904754	2904754	0.0	1.0	1.0	1.0	-1	
2904758	2904758	0.0	1.0	1.0	1.0	-1	
2905896	2905896	0.0	1.0	1.0	1.0	-1	
2906007	2906007	0.0	1.0	1.0	1.0	-1	
2906125	2906125	0.0	1.0	1.0	1.0	-1	
2906164	2906164	0.0	1.0	1.0	1.0	-1	
2906173	2906173	0.0	1.0	1.0	1.0	-1	
2906176	2906176	0.0	1.0	1.0	1.0	-1	
2906235	2906235	0.0	1.0	1.0	1.0	-1	
2906244	2906244	0.0	1.0	1.0	1.0	-1	
2906265	2906265	0.0	1.0	1.0	1.0	-1	
2906722	2906722	0.0	1.0	1.0	1.0	-1	
2906738	2906738	0.0	1.0	1.0	1.0	-1	
2906740	2906740	0.0	1.0	1.0	1.0	-1	
2906750	2906750	0.0	1.0	1.0	1.0	-1	
2906810	2906810	0.0	1.0	1.0	1.0	-1	
2906818	2906818	0.0	1.0	1.0	1.0	-1	
2906829	2906829	0.0	1.0	1.0	1.0	-1	
2906866	2906866	0.0	1.0	1.0	1.0	-1	
2906902	2906902	0.0	1.0	1.0	1.0	-1	
2906957	2906957	0.0	1.0	1.0	1.0	-1	
2907004	2907004	0.0	1.0	1.0	1.0	-1	
2907013	2907013	0.0	1.0	1.0	1.0	-1	
2907103	2907103	0.0	1.0	1.0	1.0	-1	
2907126	2907126	0.0	1.0	1.0	1.0	-1	
2907145	2907145	0.0	1.0	1.0	1.0	-1	
2907258	2907258	0.0	1.0	1.0	1.0	-1	
2907428	2907428	0.0	1.0	1.0	1.0	-1	
2907574	2907574	0.0	1.0	1.0	1.0	-1	
2907648	2907648	0.0	1.0	1.0	1.0	-1	
2907661	2907661	0.0	1.0	1.0	1.0	-1	
2907674	2907674	0.0	1.0	1.0	1.0	-1	
2907843	2907843	0.0	1.0	1.0	1.0	-1	
2907896	2907896	0.0	1.0	1.0	1.0	-1	
2907931	2907931	0.0	1.0	1.0	1.0	-1	
2907961	2907961	0.0	1.0	1.0	1.0	-1	
2909115	2909115	0.0	1.0	1.0	1.0	-1	
2909225	2909225	0.0	1.0	1.0	1.0	-1	
2909259	2909259	0.0	1.0	1.0	1.0	-1	
2909263	2909263	0.0	1.0	1.0	1.0	-1	
2909267	2909267	0.0	1.0	1.0	1.0	-1	
2909305	2909305	0.0	1.0	1.0	1.0	-1	
2909311	2909311	0.0	1.0	1.0	1.0	-1	
2909315	2909315	0.0	1.0	1.0	1.0	-1	
2909336	2909336	0.0	1.0	1.0	1.0	-1	
2909371	2909371	0.0	1.0	1.0	1.0	-1	
2909389	2909389	0.0	1.0	1.0	1.0	-1	
2909628	2909628	0.0	1.0	1.0	1.0	-1	
